timestamp,test_id,pid_p,pid_i,pid_d,target_left,target_right,actual_speed_left,actual_speed_right,pos_left,pos_right,error_left,error_right
1.071023,0,9.500000,0.040000,0.300000,100,100,95.680000,95.680000,818.000000,785.000000,4.320000,4.320000
1.092516,0,9.500000,0.040000,0.300000,100,100,95.680000,95.680000,834.000000,800.000000,4.320000,4.320000
1.113728,0,9.500000,0.040000,0.300000,100,100,95.680000,95.680000,850.000000,815.000000,4.320000,4.320000
1.134936,0,9.500000,0.040000,0.300000,100,100,95.680000,83.720000,874.000000,838.000000,4.320000,16.280000
1.156375,0,9.500000,0.040000,0.300000,100,100,95.680000,83.720000,889.000000,853.000000,4.320000,16.280000
1.177476,0,9.500000,0.040000,0.300000,100,100,95.680000,95.680000,905.000000,869.000000,4.320000,4.320000
1.198269,0,9.500000,0.040000,0.300000,100,100,95.680000,95.680000,921.000000,884.000000,4.320000,4.320000
1.219345,0,9.500000,0.040000,0.300000,100,100,95.680000,95.680000,936.000000,899.000000,4.320000,4.320000
1.240706,0,9.500000,0.040000,0.300000,100,100,95.680000,83.720000,952.000000,914.000000,4.320000,16.280000
1.261683,0,9.500000,0.040000,0.300000,100,100,95.680000,83.720000,968.000000,929.000000,4.320000,16.280000
1.282831,0,9.500000,0.040000,0.300000,100,100,95.680000,83.720000,992.000000,953.000000,4.320000,16.280000
1.304791,0,9.500000,0.040000,0.300000,100,100,95.680000,83.720000,1008.000000,968.000000,4.320000,16.280000
1.326274,0,9.500000,0.040000,0.300000,100,100,95.680000,83.720000,1024.000000,983.000000,4.320000,16.280000
1.347140,0,9.500000,0.040000,0.300000,100,100,95.680000,83.720000,1041.000000,999.000000,4.320000,16.280000
1.368969,0,9.500000,0.040000,0.300000,100,100,83.720000,83.720000,1055.000000,1014.000000,16.280000,16.280000
1.390774,0,9.500000,0.040000,0.300000,100,100,83.720000,83.720000,1071.000000,1029.000000,16.280000,16.280000
1.411721,0,9.500000,0.040000,0.300000,100,100,83.720000,83.720000,1087.000000,1045.000000,16.280000,16.280000
1.433085,0,9.500000,0.040000,0.300000,100,100,83.720000,95.680000,1110.000000,1068.000000,16.280000,4.320000
1.453537,0,9.500000,0.040000,0.300000,100,100,83.720000,95.680000,1126.000000,1084.000000,16.280000,4.320000
1.474107,0,9.500000,0.040000,0.300000,100,100,83.720000,95.680000,1134.000000,1091.000000,16.280000,4.320000
1.495239,0,9.500000,0.040000,0.300000,100,100,95.680000,83.720000,1158.000000,1114.000000,4.320000,16.280000
1.515694,0,9.500000,0.040000,0.300000,100,100,95.680000,83.720000,1174.000000,1129.000000,4.320000,16.280000
1.536369,0,9.500000,0.040000,0.300000,100,100,95.680000,83.720000,1182.000000,1137.000000,4.320000,16.280000
1.556921,0,9.500000,0.040000,0.300000,100,100,83.720000,95.680000,1204.000000,1161.000000,16.280000,4.320000
1.577663,0,9.500000,0.040000,0.300000,100,100,83.720000,95.680000,1220.000000,1176.000000,16.280000,4.320000
1.599153,0,9.500000,0.040000,0.300000,100,100,95.680000,83.720000,1228.000000,1184.000000,4.320000,16.280000
1.620724,0,9.500000,0.040000,0.300000,100,100,95.680000,83.720000,1252.000000,1206.000000,4.320000,16.280000
1.641908,0,9.500000,0.040000,0.300000,100,100,95.680000,83.720000,1268.000000,1221.000000,4.320000,16.280000
1.663220,0,9.500000,0.040000,0.300000,100,100,95.680000,95.680000,1293.000000,1245.000000,4.320000,4.320000
1.684707,0,9.500000,0.040000,0.300000,100,100,95.680000,95.680000,1307.000000,1260.000000,4.320000,4.320000
1.705707,0,9.500000,0.040000,0.300000,100,100,95.680000,95.680000,1323.000000,1274.000000,4.320000,4.320000
1.726863,0,9.500000,0.040000,0.300000,100,100,95.680000,95.680000,1338.000000,1289.000000,4.320000,4.320000
1.748611,0,9.500000,0.040000,0.300000,100,100,95.680000,95.680000,1354.000000,1305.000000,4.320000,4.320000
1.769203,0,9.500000,0.040000,0.300000,100,100,95.680000,95.680000,1370.000000,1321.000000,4.320000,4.320000
1.790645,0,9.500000,0.040000,0.300000,100,100,95.680000,95.680000,1386.000000,1336.000000,4.320000,4.320000
1.812232,0,9.500000,0.040000,0.300000,100,100,95.680000,95.680000,1402.000000,1352.000000,4.320000,4.320000
1.832975,0,9.500000,0.040000,0.300000,100,100,95.680000,95.680000,1416.000000,1367.000000,4.320000,4.320000
1.854092,0,9.500000,0.040000,0.300000,100,100,95.680000,83.720000,1439.000000,1390.000000,4.320000,16.280000
1.874822,0,9.500000,0.040000,0.300000,100,100,95.680000,83.720000,1455.000000,1405.000000,4.320000,16.280000
1.895399,0,9.500000,0.040000,0.300000,100,100,95.680000,83.720000,1463.000000,1413.000000,4.320000,16.280000
1.916860,0,9.500000,0.040000,0.300000,100,100,95.680000,95.680000,1488.000000,1437.000000,4.320000,4.320000
1.937215,0,9.500000,0.040000,0.300000,100,100,95.680000,95.680000,1503.000000,1452.000000,4.320000,4.320000
1.957410,0,9.500000,0.040000,0.300000,100,100,95.680000,95.680000,1519.000000,1467.000000,4.320000,4.320000
1.977610,0,9.500000,0.040000,0.300000,100,100,95.680000,95.680000,1534.000000,1482.000000,4.320000,4.320000
1.997858,0,9.500000,0.040000,0.300000,100,100,95.680000,95.680000,1550.000000,1498.000000,4.320000,4.320000
0.000002,1,9.500000,0.040000,0.300000,200,200,0.000000,11.960000,1599.000000,1547.000000,200.000000,188.040000
0.021482,1,9.500000,0.040000,0.300000,200,200,59.800000,59.800000,1604.000000,1552.000000,140.200000,140.200000
0.042734,1,9.500000,0.040000,0.300000,200,200,59.800000,59.800000,1654.000000,1600.000000,140.200000,140.200000
0.064096,1,9.500000,0.040000,0.300000,200,200,59.800000,59.800000,1686.000000,1632.000000,140.200000,140.200000
0.085703,1,9.500000,0.040000,0.300000,200,200,191.350000,191.350000,1718.000000,1662.000000,8.650000,8.650000
0.106518,1,9.500000,0.040000,0.300000,200,200,191.350000,191.350000,1749.000000,1692.000000,8.650000,8.650000
0.127936,1,9.500000,0.040000,0.300000,200,200,191.350000,191.350000,1780.000000,1721.000000,8.650000,8.650000
0.149329,1,9.500000,0.040000,0.300000,200,200,179.390000,155.470000,1811.000000,1749.000000,20.610000,44.530000
0.170881,1,9.500000,0.040000,0.300000,200,200,179.390000,155.470000,1842.000000,1777.000000,20.610000,44.530000
0.192419,1,9.500000,0.040000,0.300000,200,200,179.390000,155.470000,1872.000000,1805.000000,20.610000,44.530000
0.214050,1,9.500000,0.040000,0.300000,200,200,191.350000,155.470000,1903.000000,1833.000000,8.650000,44.530000
0.235781,1,9.500000,0.040000,0.300000,200,200,191.350000,155.470000,1949.000000,1875.000000,8.650000,44.530000
0.257019,1,9.500000,0.040000,0.300000,200,200,191.350000,155.470000,1964.000000,1889.000000,8.650000,44.530000
0.278662,1,9.500000,0.040000,0.300000,200,200,191.350000,155.470000,2011.000000,1931.000000,8.650000,44.530000
0.299832,1,9.500000,0.040000,0.300000,200,200,191.350000,155.470000,2041.000000,1959.000000,8.650000,44.530000
0.320957,1,9.500000,0.040000,0.300000,200,200,191.350000,155.470000,2072.000000,1986.000000,8.650000,44.530000
0.341464,1,9.500000,0.040000,0.300000,200,200,191.350000,155.470000,2103.000000,2015.000000,8.650000,44.530000
0.363310,1,9.500000,0.040000,0.300000,200,200,191.350000,155.470000,2133.000000,2043.000000,8.650000,44.530000
0.384730,1,9.500000,0.040000,0.300000,200,200,179.390000,167.430000,2179.000000,2085.000000,20.610000,32.570000
0.406109,1,9.500000,0.040000,0.300000,200,200,179.390000,167.430000,2210.000000,2113.000000,20.610000,32.570000
0.427494,1,9.500000,0.040000,0.300000,200,200,179.390000,167.430000,2241.000000,2142.000000,20.610000,32.570000
0.448497,1,9.500000,0.040000,0.300000,200,200,179.390000,167.430000,2271.000000,2170.000000,20.610000,32.570000
0.470161,1,9.500000,0.040000,0.300000,200,200,179.390000,167.430000,2303.000000,2198.000000,20.610000,32.570000
0.491682,1,9.500000,0.040000,0.300000,200,200,179.390000,167.430000,2333.000000,2227.000000,20.610000,32.570000
0.512811,1,9.500000,0.040000,0.300000,200,200,179.390000,167.430000,2379.000000,2270.000000,20.610000,32.570000
0.534267,1,9.500000,0.040000,0.300000,200,200,179.390000,167.430000,2410.000000,2298.000000,20.610000,32.570000
0.555281,1,9.500000,0.040000,0.300000,200,200,179.390000,167.430000,2426.000000,2313.000000,20.610000,32.570000
0.576797,1,9.500000,0.040000,0.300000,200,200,179.390000,167.430000,2471.000000,2355.000000,20.610000,32.570000
0.598119,1,9.500000,0.040000,0.300000,200,200,179.390000,167.430000,2503.000000,2384.000000,20.610000,32.570000
0.619960,1,9.500000,0.040000,0.300000,200,200,191.350000,167.430000,2534.000000,2412.000000,8.650000,32.570000
0.641204,1,9.500000,0.040000,0.300000,200,200,191.350000,167.430000,2564.000000,2441.000000,8.650000,32.570000
0.662825,1,9.500000,0.040000,0.300000,200,200,191.350000,167.430000,2595.000000,2469.000000,8.650000,32.570000
0.684750,1,9.500000,0.040000,0.300000,200,200,179.390000,167.430000,2642.000000,2512.000000,20.610000,32.570000
0.706077,1,9.500000,0.040000,0.300000,200,200,179.390000,167.430000,2672.000000,2541.000000,20.610000,32.570000
0.726911,1,9.500000,0.040000,0.300000,200,200,179.390000,167.430000,2703.000000,2569.000000,20.610000,32.570000
0.747166,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,2734.000000,2598.000000,8.650000,20.610000
0.767352,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,2765.000000,2627.000000,8.650000,20.610000
0.787609,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,2795.000000,2656.000000,8.650000,20.610000
0.808061,1,9.500000,0.040000,0.300000,200,200,191.350000,167.430000,2826.000000,2684.000000,8.650000,32.570000
0.828598,1,9.500000,0.040000,0.300000,200,200,191.350000,167.430000,2856.000000,2713.000000,8.650000,32.570000
0.849143,1,9.500000,0.040000,0.300000,200,200,191.350000,167.430000,2887.000000,2741.000000,8.650000,32.570000
0.869608,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,2918.000000,2771.000000,8.650000,20.610000
0.890193,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,2949.000000,2800.000000,8.650000,20.610000
0.910710,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,2980.000000,2829.000000,8.650000,20.610000
0.930999,1,9.500000,0.040000,0.300000,200,200,179.390000,179.390000,3027.000000,2872.000000,20.610000,20.610000
0.951177,1,9.500000,0.040000,0.300000,200,200,179.390000,179.390000,3043.000000,2887.000000,20.610000,20.610000
0.971397,1,9.500000,0.040000,0.300000,200,200,179.390000,179.390000,3074.000000,2916.000000,20.610000,20.610000
0.991708,1,9.500000,0.040000,0.300000,200,200,179.390000,167.430000,3105.000000,2945.000000,20.610000,32.570000
1.011913,1,9.500000,0.040000,0.300000,200,200,179.390000,167.430000,3136.000000,2973.000000,20.610000,32.570000
1.032103,1,9.500000,0.040000,0.300000,200,200,179.390000,167.430000,3167.000000,3003.000000,20.610000,32.570000
1.052342,1,9.500000,0.040000,0.300000,200,200,191.350000,167.430000,3199.000000,3032.000000,8.650000,32.570000
1.072691,1,9.500000,0.040000,0.300000,200,200,191.350000,167.430000,3230.000000,3061.000000,8.650000,32.570000
1.093296,1,9.500000,0.040000,0.300000,200,200,191.350000,167.430000,3261.000000,3089.000000,8.650000,32.570000
1.114053,1,9.500000,0.040000,0.300000,200,200,191.350000,191.350000,3308.000000,3133.000000,8.650000,8.650000
1.134936,1,9.500000,0.040000,0.300000,200,200,191.350000,191.350000,3339.000000,3164.000000,8.650000,8.650000
1.156105,1,9.500000,0.040000,0.300000,200,200,191.350000,191.350000,3355.000000,3177.000000,8.650000,8.650000
1.176650,1,9.500000,0.040000,0.300000,200,200,191.350000,191.350000,3403.000000,3222.000000,8.650000,8.650000
1.197981,1,9.500000,0.040000,0.300000,200,200,191.350000,191.350000,3434.000000,3252.000000,8.650000,8.650000
1.219019,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,3466.000000,3281.000000,8.650000,20.610000
1.240537,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,3497.000000,3309.000000,8.650000,20.610000
1.262012,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,3529.000000,3340.000000,8.650000,20.610000
1.283753,1,9.500000,0.040000,0.300000,200,200,179.390000,191.350000,3560.000000,3369.000000,20.610000,8.650000
1.305011,1,9.500000,0.040000,0.300000,200,200,179.390000,191.350000,3592.000000,3398.000000,20.610000,8.650000
1.326222,1,9.500000,0.040000,0.300000,200,200,179.390000,191.350000,3639.000000,3442.000000,20.610000,8.650000
1.346987,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,3671.000000,3472.000000,8.650000,20.610000
1.368836,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,3703.000000,3501.000000,8.650000,20.610000
1.389980,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,3735.000000,3530.000000,8.650000,20.610000
1.410625,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,3767.000000,3560.000000,8.650000,20.610000
1.432057,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,3798.000000,3589.000000,8.650000,20.610000
1.453471,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,3830.000000,3619.000000,8.650000,20.610000
1.474506,1,9.500000,0.040000,0.300000,200,200,191.350000,167.430000,3877.000000,3663.000000,8.650000,32.570000
1.495275,1,9.500000,0.040000,0.300000,200,200,191.350000,167.430000,3909.000000,3693.000000,8.650000,32.570000
1.516841,1,9.500000,0.040000,0.300000,200,200,191.350000,167.430000,3925.000000,3707.000000,8.650000,32.570000
1.537968,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,3972.000000,3752.000000,8.650000,20.610000
1.558450,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,4004.000000,3781.000000,8.650000,20.610000
1.579146,1,9.500000,0.040000,0.300000,200,200,191.350000,167.430000,4036.000000,3811.000000,8.650000,32.570000
1.600462,1,9.500000,0.040000,0.300000,200,200,191.350000,167.430000,4068.000000,3841.000000,8.650000,32.570000
1.622042,1,9.500000,0.040000,0.300000,200,200,191.350000,167.430000,4099.000000,3870.000000,8.650000,32.570000
1.643495,1,9.500000,0.040000,0.300000,200,200,191.350000,191.350000,4147.000000,3915.000000,8.650000,8.650000
1.665144,1,9.500000,0.040000,0.300000,200,200,191.350000,191.350000,4179.000000,3945.000000,8.650000,8.650000
1.686294,1,9.500000,0.040000,0.300000,200,200,191.350000,191.350000,4211.000000,3975.000000,8.650000,8.650000
1.707494,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,4243.000000,4005.000000,8.650000,20.610000
1.728882,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,4275.000000,4034.000000,8.650000,20.610000
1.749904,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,4306.000000,4064.000000,8.650000,20.610000
1.771162,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,4338.000000,4094.000000,8.650000,20.610000
1.792622,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,4385.000000,4139.000000,8.650000,20.610000
1.813813,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,4401.000000,4154.000000,8.650000,20.610000
1.834637,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,4433.000000,4184.000000,8.650000,20.610000
1.856081,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,4481.000000,4229.000000,8.650000,20.610000
1.876938,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,4497.000000,4244.000000,8.650000,20.610000
1.898163,1,9.500000,0.040000,0.300000,200,200,179.390000,167.430000,4544.000000,4289.000000,20.610000,32.570000
1.919756,1,9.500000,0.040000,0.300000,200,200,179.390000,167.430000,4576.000000,4319.000000,20.610000,32.570000
1.941214,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,4608.000000,4349.000000,8.650000,20.610000
1.962148,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,4639.000000,4380.000000,8.650000,20.610000
1.983763,1,9.500000,0.040000,0.300000,200,200,191.350000,179.390000,4671.000000,4409.000000,8.650000,20.610000
0.000002,2,9.500000,0.040000,0.300000,300,300,11.960000,11.960000,4803.000000,4558.000000,288.040000,288.040000
0.021810,2,9.500000,0.040000,0.300000,300,300,0.000000,23.920000,4808.000000,4566.000000,300.000000,276.080000
0.043565,2,9.500000,0.040000,0.300000,300,300,0.000000,23.920000,4840.000000,4600.000000,300.000000,276.080000
0.065080,2,9.500000,0.040000,0.300000,300,300,0.000000,23.920000,4873.000000,4634.000000,300.000000,276.080000
0.086313,2,9.500000,0.040000,0.300000,300,300,167.430000,191.350000,4903.000000,4666.000000,132.570000,108.650000
0.107555,2,9.500000,0.040000,0.300000,300,300,167.430000,191.350000,4947.000000,4713.000000,132.570000,108.650000
0.129070,2,9.500000,0.040000,0.300000,300,300,179.390000,179.390000,4963.000000,4728.000000,120.610000,120.610000
0.150093,2,9.500000,0.040000,0.300000,300,300,179.390000,179.390000,5008.000000,4773.000000,120.610000,120.610000
0.171162,2,9.500000,0.040000,0.300000,300,300,179.390000,179.390000,5039.000000,4805.000000,120.610000,120.610000
0.192647,2,9.500000,0.040000,0.300000,300,300,179.390000,179.390000,5055.000000,4820.000000,120.610000,120.610000
0.213856,2,9.500000,0.040000,0.300000,300,300,179.390000,179.390000,5100.000000,4866.000000,120.610000,120.610000
0.235335,2,9.500000,0.040000,0.300000,300,300,179.390000,179.390000,5147.000000,4913.000000,120.610000,120.610000
0.257607,2,9.500000,0.040000,0.300000,300,300,191.350000,191.350000,5179.000000,4945.000000,108.650000,108.650000
0.279176,2,9.500000,0.040000,0.300000,300,300,191.350000,191.350000,5210.000000,4976.000000,108.650000,108.650000
0.300605,2,9.500000,0.040000,0.300000,300,300,191.350000,191.350000,5241.000000,5007.000000,108.650000,108.650000
0.321325,2,9.500000,0.040000,0.300000,300,300,191.350000,191.350000,5272.000000,5039.000000,108.650000,108.650000
0.342449,2,9.500000,0.040000,0.300000,300,300,191.350000,191.350000,5304.000000,5071.000000,108.650000,108.650000
0.363996,2,9.500000,0.040000,0.300000,300,300,191.350000,191.350000,5336.000000,5103.000000,108.650000,108.650000
0.385200,2,9.500000,0.040000,0.300000,300,300,191.350000,191.350000,5369.000000,5135.000000,108.650000,108.650000
0.406260,2,9.500000,0.040000,0.300000,300,300,191.350000,191.350000,5417.000000,5183.000000,108.650000,108.650000
0.427685,2,9.500000,0.040000,0.300000,300,300,191.350000,191.350000,5433.000000,5199.000000,108.650000,108.650000
0.449216,2,9.500000,0.040000,0.300000,300,300,191.350000,191.350000,5482.000000,5248.000000,108.650000,108.650000
0.470072,2,9.500000,0.040000,0.300000,300,300,191.350000,191.350000,5514.000000,5280.000000,108.650000,108.650000
0.490631,2,9.500000,0.040000,0.300000,300,300,191.350000,191.350000,5531.000000,5297.000000,108.650000,108.650000
0.512210,2,9.500000,0.040000,0.300000,300,300,191.350000,191.350000,5580.000000,5345.000000,108.650000,108.650000
0.533468,2,9.500000,0.040000,0.300000,300,300,191.350000,191.350000,5613.000000,5379.000000,108.650000,108.650000
0.554856,2,9.500000,0.040000,0.300000,300,300,191.350000,191.350000,5663.000000,5429.000000,108.650000,108.650000
0.575462,2,9.500000,0.040000,0.300000,300,300,191.350000,191.350000,5696.000000,5461.000000,108.650000,108.650000
0.596663,2,9.500000,0.040000,0.300000,300,300,191.350000,191.350000,5730.000000,5496.000000,108.650000,108.650000
0.617873,2,9.500000,0.040000,0.300000,300,300,203.310000,191.350000,5763.000000,5529.000000,96.690000,108.650000
0.638397,2,9.500000,0.040000,0.300000,300,300,203.310000,191.350000,5797.000000,5562.000000,96.690000,108.650000
0.659432,2,9.500000,0.040000,0.300000,300,300,203.310000,191.350000,5831.000000,5597.000000,96.690000,108.650000
0.681299,2,9.500000,0.040000,0.300000,300,300,191.350000,191.350000,5864.000000,5630.000000,108.650000,108.650000
0.701904,2,9.500000,0.040000,0.300000,300,300,191.350000,191.350000,5899.000000,5664.000000,108.650000,108.650000
0.723129,2,9.500000,0.040000,0.300000,300,300,191.350000,191.350000,5933.000000,5698.000000,108.650000,108.650000
0.745299,2,9.500000,0.040000,0.300000,300,300,203.310000,215.270000,5967.000000,5733.000000,96.690000,84.730000
0.766504,2,9.500000,0.040000,0.300000,300,300,203.310000,215.270000,6002.000000,5766.000000,96.690000,84.730000
0.788067,2,9.500000,0.040000,0.300000,300,300,203.310000,215.270000,6036.000000,5801.000000,96.690000,84.730000
0.809300,2,9.500000,0.040000,0.300000,300,300,215.270000,203.310000,6088.000000,5853.000000,84.730000,96.690000
0.830735,2,9.500000,0.040000,0.300000,300,300,215.270000,203.310000,6123.000000,5888.000000,84.730000,96.690000
0.851292,2,9.500000,0.040000,0.300000,300,300,215.270000,203.310000,6139.000000,5905.000000,84.730000,96.690000
0.872839,2,9.500000,0.040000,0.300000,300,300,215.270000,203.310000,6192.000000,5957.000000,84.730000,96.690000
0.893591,2,9.500000,0.040000,0.300000,300,300,215.270000,203.310000,6227.000000,5992.000000,84.730000,96.690000
0.913857,2,9.500000,0.040000,0.300000,300,300,203.310000,215.270000,6262.000000,6027.000000,96.690000,84.730000
0.934893,2,9.500000,0.040000,0.300000,300,300,203.310000,215.270000,6298.000000,6062.000000,96.690000,84.730000
0.956119,2,9.500000,0.040000,0.300000,300,300,203.310000,215.270000,6333.000000,6097.000000,96.690000,84.730000
0.977741,2,9.500000,0.040000,0.300000,300,300,203.310000,215.270000,6386.000000,6151.000000,96.690000,84.730000
0.999224,2,9.500000,0.040000,0.300000,300,300,203.310000,215.270000,6422.000000,6186.000000,96.690000,84.730000
1.020796,2,9.500000,0.040000,0.300000,300,300,203.310000,215.270000,6458.000000,6221.000000,96.690000,84.730000
1.042198,2,9.500000,0.040000,0.300000,300,300,203.310000,215.270000,6493.000000,6257.000000,96.690000,84.730000
